DEPTH,BS,CALI,CHKS,VP,VS,GR,GRN,NPHI,PHIE,PHIT,RD,RHOB,RM,RS,SWE,VSH
10259.0,8.5,8.2326,2195.5239,4428.958,2591.5305,70.6119,78.6119,0.0814,0.0486,0.0649,7.312,2.5588,7.4013,7.236,1.0,20.33
10259.5,8.5,8.2289,2195.6072,4443.3945,2591.1626,69.4405,77.4405,0.082,0.0437,0.0604,7.217,2.5668,7.2699,7.16,1.0,20.95
10260.0,8.5,8.2208,2195.6904,4383.6245,2596.2192,73.263,81.263,0.0849,0.0393,0.0582,6.9498,2.5721,6.9295,6.8046,1.0,23.65
10260.5,8.5,8.2239,2195.7737,4303.644,2547.2915,81.1675,89.1675,0.0889,0.0271,0.0509,6.6293,2.5876,6.54,6.3857,1.0,29.75
10261.0,8.5,8.2214,2195.8569,4248.167,2499.4729,88.9159,96.9159,0.0982,0.0064,0.0379,6.2048,2.6142,6.0691,5.8859,1.0,39.49
10261.5,8.5,8.2084,2195.9402,4253.4844,2482.5981,96.2176,104.2176,0.1062,0.0,0.0315,5.6196,2.6288,5.4911,5.2481,1.0,47.78
10262.0,8.5,8.2263,2196.0229,4336.1665,2478.0649,100.7929,108.7929,0.1115,0.0,0.0181,5.0777,2.655,5.0392,4.7964,1.0,56.38
10262.5,8.5,8.2329,2196.105,4407.0762,2514.5776,102.5012,110.5012,0.1242,0.0,0.0,5.0112,2.7467,4.991,4.7541,1.0,79.34
10263.0,8.5,8.2236,2196.1868,4377.7061,2558.2488,107.9541,115.9541,0.1453,0.0,0.0,4.8193,2.8628,4.8218,4.6204,1.0,100.0
10263.5,8.5,8.2199,2196.2688,4304.5986,2514.4243,114.0538,122.0538,0.1574,0.0,0.0,4.7579,2.9299,4.7602,4.5955,1.0,100.0
10264.0,8.5,8.2204,2196.3506,4202.9492,2392.8271,118.8073,126.8073,0.1559,0.0,0.0,4.7905,2.9627,4.8067,4.718,1.0,100.0
10264.5,8.5,8.2217,2196.4326,4128.0117,2305.6812,120.7544,128.7544,0.14,0.0,0.0,4.9713,2.9851,5.0335,4.9734,1.0,100.0
10265.0,8.5,8.2214,2196.5144,4054.5286,2274.1245,118.7503,126.7503,0.1355,0.0,0.0,5.1612,2.996,5.2629,5.1677,1.0,100.0
10265.5,8.5,8.2158,2196.5962,3979.4602,2214.3325,117.4112,125.4112,0.1613,0.0,0.0,5.2616,2.9975,5.3855,5.2879,1.0,100.0
10266.0,8.5,8.2169,2196.6782,3928.2603,2173.3938,119.9286,127.9286,0.1731,0.0,0.0,5.1224,2.9858,5.1938,5.1655,1.0,100.0
10266.5,8.5,8.2158,2196.76,3918.8054,2161.6455,123.7533,131.7533,0.1795,0.0,0.0,4.8827,2.9668,4.8764,4.9113,1.0,100.0
10267.0,8.5,8.2154,2196.842,3966.178,2178.2244,123.2374,131.2374,0.1726,0.0,0.0,4.9293,2.9442,4.8478,4.9093,1.0,100.0
10267.5,8.5,8.2212,2196.9238,4015.3184,2200.4297,118.627,126.627,0.1738,0.0,0.0,4.9559,2.8745,4.821,4.7094,1.0,100.0
10268.0,8.5,8.2169,2197.0059,4023.9058,2206.0068,120.0208,128.0208,0.1803,0.0,0.0,4.6295,2.768,4.4225,4.1411,1.0,100.0
10268.5,8.5,8.2089,2197.0876,4003.1365,2181.4106,124.289,132.289,0.1911,0.0,0.0,4.2665,2.7429,4.0769,3.8031,1.0,100.0
10269.0,8.5,8.172,2197.1694,3969.6855,2140.8884,129.2927,137.2927,0.1915,0.0,0.0,3.9043,2.7626,3.8104,3.51,1.0,100.0
10269.5,8.5,8.139,2197.2515,3971.9099,2142.3962,138.0,146.0,0.1552,0.0,0.0092,3.7254,2.6867,3.7138,3.3865,1.0,100.0
10270.0,8.5,8.0345,2197.3333,3959.9741,2129.9194,142.4141,150.4141,0.1247,0.0113,0.0683,4.0415,2.5758,4.0534,3.7183,1.0,71.13
10270.5,8.5,7.9749,2197.4153,3848.5093,2062.9944,133.7069,141.7069,0.1246,0.0361,0.0806,4.3142,2.5196,4.273,3.88,1.0,55.65
10271.0,8.5,7.8151,2197.4971,3726.4712,2014.04,114.1709,122.1709,0.1332,0.0735,0.1065,4.1263,2.4777,4.0381,3.6254,1.0,41.29
10271.5,8.5,7.7794,2197.5791,3602.8328,1985.6262,98.4608,106.4608,0.1351,0.0966,0.1216,4.1706,2.4538,4.1605,3.9258,1.0,31.23
10272.0,8.5,7.8562,2197.6609,3601.8193,1977.4475,93.7235,101.7235,0.1321,0.0763,0.1034,4.6109,2.4941,4.6786,4.7046,1.0,33.85
10272.5,8.5,8.0637,2197.7429,3728.2808,2006.0576,96.83,104.83,0.1445,0.0336,0.0726,4.4225,2.56,4.3316,4.3687,1.0,48.74
10273.0,8.5,8.1655,2197.8247,3749.3496,2072.842,102.3595,110.3595,0.16,0.0168,0.0646,4.2836,2.5779,4.0916,4.0949,1.0,59.74
10273.5,8.5,8.2135,2197.9065,3726.3481,2136.7864,103.8177,111.8177,0.1594,0.0209,0.0683,4.0896,2.5714,3.9284,3.7583,1.0,59.24
10274.0,8.5,8.2141,2197.9885,3882.3921,2176.5334,107.371,115.371,0.1695,0.0,0.0543,3.7809,2.599,3.688,3.4494,1.0,69.88
10274.5,8.5,8.2665,2198.071,3847.1584,2181.356,116.5107,124.5107,0.1861,0.0,0.0465,3.4539,2.6176,3.3938,3.159,1.0,85.67
10275.0,8.5,8.2991,2198.1536,3859.8599,2127.7637,124.4209,132.4209,0.2163,0.0,0.0645,3.1588,2.5906,3.1371,2.9425,1.0,97.21
10275.5,8.5,8.2714,2198.2361,3815.9338,2017.9496,131.5931,139.5931,0.2331,0.0,0.0783,3.1071,2.5691,3.1202,2.9733,1.0,100.0
10276.0,8.5,8.2418,2198.3186,3699.8733,1928.6953,132.9789,140.9789,0.2486,0.0,0.0787,3.6432,2.5707,3.7455,3.699,1.0,100.0
10276.5,8.5,8.2237,2198.4014,3568.176,1870.2645,122.4331,130.4331,0.243,0.0,0.0759,4.507,2.5727,4.6722,4.6132,1.0,100.0
10277.0,8.5,8.2218,2198.4839,3462.6646,1812.2642,106.4345,114.4345,0.1986,0.0098,0.0697,5.1012,2.5747,5.2528,5.204,1.0,74.83
10277.5,8.5,8.2226,2198.5664,3500.9011,1867.1597,94.2343,102.2343,0.1419,0.0254,0.0644,5.6177,2.5738,5.7332,5.7799,1.0,48.84
10278.0,8.5,8.2253,2198.6489,3611.2761,1991.1886,88.4206,96.4206,0.1133,0.0334,0.0632,5.9792,2.5708,6.0965,6.2054,1.0,37.22
10278.5,8.5,8.2253,2198.7314,3815.3557,2140.2632,89.1081,97.1081,0.1092,0.0334,0.0626,6.1954,2.5714,6.2469,6.3232,1.0,36.47
10279.0,8.5,8.2431,2198.8142,4079.1201,2288.2986,92.133,100.133,0.1097,0.0377,0.0669,5.9744,2.5613,5.8826,5.7316,1.0,36.58
10279.5,8.5,8.2601,2198.8967,4170.8345,2388.9993,95.6981,103.6981,0.1373,0.0506,0.0846,5.3455,2.5372,5.1821,4.9057,1.0,42.46
10280.0,8.5,8.2183,2198.9792,4263.4077,2393.4041,103.0627,111.0627,0.2002,0.0453,0.0965,4.649,2.5256,4.5093,4.2226,1.0,63.91
10280.5,8.5,8.2312,2199.0618,4250.3047,2346.5378,112.1164,120.1164,0.2398,0.0283,0.0964,4.4106,2.5327,4.2687,4.0301,1.0,85.05
10281.0,8.5,8.2523,2199.1445,4128.6992,2243.5093,118.9381,126.9381,0.2478,0.0203,0.0954,4.4014,2.5371,4.2137,3.9984,1.0,93.81
10281.5,8.5,8.2572,2199.2271,3940.3518,2152.5469,121.2991,129.2991,0.2417,0.0183,0.0934,4.646,2.5405,4.4003,4.1796,1.0,93.87
10282.0,8.5,8.273,2199.3096,3757.7532,2010.7185,119.8218,127.8218,0.2087,0.0203,0.086,5.1184,2.5494,4.8693,4.4759,1.0,82.13
10282.5,8.5,8.2493,2199.3921,3641.1421,1898.3499,117.144,125.144,0.1727,0.0171,0.0737,5.781,2.5664,5.5795,4.9729,1.0,70.8
10283.0,8.5,8.1904,2199.4746,3607.4893,1875.728,117.4021,125.4021,0.1477,0.0048,0.0582,6.6047,2.5903,6.467,5.6224,1.0,66.74
10283.5,8.5,8.1684,2199.5574,3711.3977,1935.3463,121.0307,129.0307,0.1297,0.002,0.0523,7.3748,2.5911,7.3097,6.4059,1.0,62.83
10284.0,8.5,8.0469,2199.6399,3905.0439,2048.6885,115.6839,123.6839,0.125,0.0232,0.0656,9.7713,2.5616,10.1237,9.3619,1.0,53.01
10284.5,8.5,8.0267,2199.7224,4047.4915,2206.4268,92.5669,100.5669,0.1037,0.0611,0.0846,16.0277,2.5188,17.6405,17.574,0.9067,29.39
10285.0,8.5,7.7946,2199.8049,4134.1763,2332.0779,65.0187,73.0187,0.0805,0.1153,0.1211,25.3923,2.4392,26.6957,28.6537,0.4918,7.3
10285.5,8.5,7.6848,2199.8877,4261.5366,2366.1694,48.4948,56.4948,0.0793,0.1748,0.1773,34.2039,2.3049,34.9875,33.9431,0.0958,3.14
10286.0,8.5,7.6509,2199.9702,4116.3154,2287.5205,42.7777,50.7777,0.0817,0.2377,0.2391,40.7239,2.1539,38.568,24.6743,0.0995,1.81
10286.5,8.5,7.6399,2200.0522,3935.0205,2203.261,41.7716,49.7716,0.0846,0.2824,0.2836,39.5449,2.0447,34.9518,18.2218,0.1925,1.57
10287.0,8.5,7.6582,2200.1343,3757.8506,2163.3806,41.4859,49.4859,0.0844,0.2996,0.3008,21.477,2.001,17.5923,8.0394,0.2356,1.51
10287.5,8.5,7.6859,2200.2161,3520.4233,2032.9366,41.2292,49.2292,0.0841,0.3014,0.3026,10.1363,1.9964,8.2725,5.2311,0.3094,1.45
10288.0,8.5,7.7234,2200.2981,3455.0066,2000.2506,41.4482,49.4482,0.0873,0.3004,0.3016,8.2159,2.0023,7.1753,5.2892,0.4053,1.5
10288.5,8.5,7.7213,2200.3799,3479.3369,2016.7026,42.6073,50.6073,0.0942,0.2982,0.2996,6.7747,2.0139,5.9251,4.5252,0.4188,1.77
10289.0,8.5,7.7334,2200.4619,3458.0327,2018.3975,45.1507,53.1507,0.1066,0.2891,0.291,6.6095,2.0473,5.9433,5.0375,0.4173,2.36
10289.5,8.5,7.7616,2200.5437,3414.5522,2000.7708,52.7709,60.7709,0.1145,0.2591,0.2624,7.0148,2.1235,6.4724,5.9347,0.4022,4.13
10290.0,8.5,7.7498,2200.6257,3426.1357,2000.0105,68.7646,76.7646,0.1266,0.2075,0.214,7.285,2.2494,6.7553,6.3255,0.4082,8.09
10290.5,8.5,7.8336,2200.7075,3546.6563,2015.8383,86.8989,94.8989,0.1403,0.1316,0.1489,6.684,2.4035,6.2525,5.9423,0.5404,21.63
10291.0,8.5,8.1102,2200.7896,3659.3928,2072.7996,98.6152,106.6152,0.1559,0.0642,0.1004,6.1755,2.5118,5.7898,5.5106,0.9062,45.35
10291.5,8.5,8.1815,2200.8713,3791.0022,2128.5674,106.4355,114.4355,0.1649,0.0356,0.0823,5.7611,2.5475,5.4028,5.1019,1.0,58.27
10292.0,8.5,8.1935,2200.9534,3920.9683,2151.1279,113.42,121.42,0.1758,0.0142,0.0706,5.4423,2.5716,5.1272,4.7878,1.0,70.56
10292.5,8.5,8.1681,2201.0352,4002.8997,2186.5168,119.8457,127.8457,0.1798,0.0,0.0612,4.9927,2.5907,4.8131,4.5129,1.0,79.95
10293.0,8.5,8.1856,2201.1172,4026.1702,2171.7832,126.1786,134.1786,0.1944,0.0,0.0632,4.6982,2.5904,4.5894,4.3051,1.0,89.72
10293.5,8.5,8.1738,2201.199,4035.6858,2136.0364,131.2927,139.2927,0.2048,0.0,0.0584,4.5965,2.6017,4.525,4.2451,1.0,100.0
10294.0,8.5,8.155,2201.281,3933.1316,2097.9741,132.8526,140.8526,0.2091,0.0,0.0598,4.7255,2.6002,4.6883,4.4136,1.0,100.0
10294.5,8.5,8.091,2201.3628,3828.8188,2056.3516,124.7142,132.7142,0.1931,0.019,0.0833,5.3701,2.5534,5.3438,5.059,0.788,80.45
10295.0,8.5,8.0305,2201.4448,3778.937,2039.2953,103.1066,111.1066,0.1587,0.0669,0.1044,6.3076,2.5024,6.2642,5.873,0.6308,46.97
10295.5,8.5,7.9021,2201.5266,3795.2083,2070.5044,75.9854,83.9854,0.0926,0.0809,0.0953,7.1953,2.4971,7.1556,6.7418,0.6966,17.98
10296.0,8.5,8.0717,2201.6086,3976.2053,2133.7334,63.8437,71.8437,0.0687,0.0648,0.075,8.3439,2.5321,8.2853,7.9359,0.8843,12.74
10296.5,8.5,8.1519,2201.6904,4171.5537,2267.0562,66.0136,74.0136,0.0669,0.0506,0.0629,9.6441,2.5561,9.5859,9.177,1.0,15.35
10297.0,8.5,8.1349,2201.7725,4360.4648,2459.0322,69.2199,77.2199,0.0645,0.047,0.06,10.4233,2.5594,10.6272,9.8933,1.0,16.21
10297.5,8.5,8.1247,2201.8542,4520.7056,2559.7075,70.4843,78.4843,0.0646,0.0469,0.0601,11.5588,2.5585,11.9316,10.7585,1.0,16.56
10298.0,8.5,8.0959,2201.9363,4620.0439,2646.1758,70.1718,78.1718,0.0663,0.049,0.0622,13.0754,2.5553,13.2323,12.283,1.0,16.48
10298.5,8.5,8.0802,2202.0181,4724.1167,2709.9956,64.4496,72.4496,0.0622,0.0564,0.0667,14.2699,2.5456,13.9245,12.0771,1.0,12.91
10299.0,8.5,7.9062,2202.1001,4932.2622,2731.927,54.8128,62.8128,0.0615,0.084,0.0892,14.7406,2.501,13.5434,10.2759,0.7628,6.5
10299.5,8.5,7.8487,2202.1819,4922.4409,2739.7407,47.8121,55.8121,0.0634,0.1226,0.125,17.158,2.4206,16.3231,12.1138,0.6235,2.98
10300.0,8.5,7.752,2202.2639,4728.6748,2747.5996,45.9075,53.9075,0.0651,0.1498,0.1518,17.3637,2.3554,15.6995,10.0189,0.5511,2.54
10300.5,8.5,7.7372,2202.3457,4494.8325,2696.8345,46.5115,54.5115,0.0748,0.1659,0.1681,13.221,2.3247,11.0023,7.1309,0.516,2.68
10301.0,8.5,7.713,2202.4277,4185.7783,2525.9702,47.1136,55.1136,0.0873,0.1826,0.1849,13.497,2.2953,11.1066,7.1824,0.4922,2.82
10301.5,8.5,7.712,2202.5095,3913.3765,2392.7031,47.5671,55.5671,0.0955,0.1957,0.198,12.1395,2.2704,9.8477,6.3328,0.4532,2.92
10302.0,8.5,7.7195,2202.5916,3762.7585,2290.9714,48.7735,56.7735,0.0989,0.1936,0.1962,13.3405,2.278,11.3846,7.6357,0.4445,3.2
10302.5,8.5,7.7073,2202.6733,3737.6394,2238.4524,49.2597,57.2597,0.0986,0.1848,0.1875,15.0049,2.2996,12.5531,8.2582,0.4584,3.32
10303.0,8.5,7.7061,2202.7554,3745.1758,2224.0774,48.6903,56.6903,0.0959,0.1864,0.1889,13.9873,2.2933,11.0014,6.9032,0.478,3.18
10303.5,8.5,7.7166,2202.8372,3768.7651,2203.5125,47.3392,55.3392,0.0925,0.2078,0.2101,12.4106,2.2366,9.9035,6.4192,0.4196,2.87
10304.0,8.5,7.7095,2202.9192,3751.749,2195.6489,50.2739,58.2739,0.0934,0.2289,0.2318,12.1568,2.1807,10.0442,6.4873,0.3707,3.55
10304.5,8.5,7.7047,2203.001,3696.8713,2194.3811,59.1601,67.1601,0.0984,0.215,0.2195,13.1991,2.2117,11.5253,7.7702,0.3637,5.62
10305.0,8.5,7.7333,2203.083,3681.2529,2196.0383,64.9231,72.9231,0.0955,0.1763,0.182,19.6626,2.3007,19.8007,13.7152,0.3189,7.13
10305.5,8.5,7.8377,2203.1648,3711.9897,2287.0125,60.0713,68.0713,0.0905,0.1726,0.1772,20.6407,2.3105,19.7693,10.53,0.3262,5.83
10306.0,8.5,7.7073,2203.2468,3744.4995,2358.0891,50.1112,58.1112,0.0817,0.2074,0.2102,17.5121,2.2231,15.3856,7.9382,0.3383,3.51
10306.5,8.5,7.7166,2203.3286,3784.9954,2337.0593,44.7463,52.7463,0.0826,0.2355,0.2373,18.2301,2.1583,16.7157,9.4432,0.395,2.27
10307.0,8.5,7.7167,2203.4106,3833.239,2280.1775,43.4716,51.4716,0.0867,0.2412,0.2428,14.828,2.1498,13.535,8.5554,0.4137,1.97
10307.5,8.5,7.708,2203.4924,3830.3633,2267.0679,43.6684,51.6684,0.0942,0.2378,0.2394,14.228,2.1662,13.6014,10.6141,0.3746,2.02
10308.0,8.5,7.7015,2203.5745,3699.137,2241.5637,45.0176,53.0176,0.101,0.2287,0.2305,16.2039,2.1952,15.2468,12.662,0.3828,2.33
10308.5,8.5,7.6868,2203.6563,3637.0449,2191.3335,47.0815,55.0815,0.1037,0.2179,0.2201,11.9466,2.2233,10.6414,8.8341,0.4071,2.81
10309.0,8.5,7.7266,2203.7383,3647.0632,2153.2876,51.029,59.029,0.1172,0.2008,0.2038,9.9501,2.2765,8.9912,7.8399,0.4499,3.73
10309.5,8.5,7.8842,2203.8201,3656.9695,2145.489,58.3861,66.3861,0.1226,0.1562,0.1621,7.7937,2.3792,7.2553,6.5465,0.5703,7.4
10310.0,8.5,8.0271,2203.9021,3673.5371,2151.2192,73.7693,81.7693,0.1274,0.0892,0.1082,6.3049,2.4887,6.0673,5.6456,0.856,23.78
10310.5,8.5,8.1014,2203.9839,3732.1609,2149.8855,98.9596,106.9596,0.1387,0.0427,0.0796,5.4414,2.5472,5.2703,4.9252,1.0,46.06
10311.0,8.5,8.1267,2204.0637,3745.8247,2118.4216,120.9431,128.9431,0.1462,0.0181,0.0689,5.1539,2.5642,5.0202,4.7559,1.0,63.48
10311.5,8.5,8.1197,2204.1431,3843.6316,2116.3403,130.1119,138.1119,0.148,0.0,0.0549,4.9359,2.6003,4.8405,4.6401,1.0,76.77
10312.0,8.5,8.1453,2204.2224,3919.6575,2111.1382,131.923,139.923,0.1546,0.0,0.0217,4.7999,2.6621,4.7328,4.5566,1.0,93.61
10312.5,8.5,8.2115,2204.3018,3967.6807,2113.0115,129.8604,137.8604,0.1583,0.0,0.0,4.7794,2.7303,4.7407,4.5735,1.0,100.0
10313.0,8.5,8.2275,2204.3811,4030.4187,2154.6421,125.2949,133.2949,0.1577,0.0,0.0,4.8008,2.773,4.7816,4.6151,1.0,100.0
10313.5,8.5,8.1764,2204.4604,4049.0349,2165.311,119.1491,127.1491,0.1489,0.0,0.0,4.7651,2.7211,4.7538,4.5939,1.0,95.23
10314.0,8.5,8.1676,2204.5398,4035.2046,2156.8469,115.5836,123.5836,0.1432,0.0,0.0372,4.6952,2.6283,4.6824,4.5385,1.0,71.28
10314.5,8.5,8.1715,2204.6191,4027.6599,2207.1475,119.9723,127.9723,0.1481,0.0,0.0556,4.7016,2.5966,4.6645,4.5247,1.0,69.66
10315.0,8.5,8.1696,2204.6985,3999.6953,2211.0479,124.4549,132.4549,0.1487,0.0026,0.0597,4.7441,2.5903,4.6392,4.4848,1.0,71.46
10315.5,8.5,8.1852,2204.7776,3965.27,2196.1221,125.6558,133.6558,0.1621,0.0128,0.0714,4.7224,2.5712,4.5461,4.3455,1.0,73.29
10316.0,8.5,8.1732,2204.8569,3901.3252,2169.7471,124.9294,132.9294,0.1975,0.0077,0.0758,4.6351,2.5676,4.3587,4.031,1.0,85.2
10316.5,8.5,8.1896,2204.9363,3820.5881,2093.9443,121.7627,129.7627,0.2272,0.0019,0.0775,4.5302,2.5677,4.2593,3.8392,1.0,94.5
10317.0,8.5,8.1703,2205.0156,3741.1716,1987.8188,118.0714,126.0714,0.2425,0.0164,0.0906,4.2838,2.5448,4.0588,3.5848,1.0,92.83
10317.5,8.5,8.2414,2205.095,3655.6362,1900.3666,115.804,123.804,0.2583,0.0321,0.1055,4.0416,2.5193,3.873,3.4386,1.0,91.77
10318.0,8.5,8.2996,2205.1743,3570.0776,1843.7317,116.4584,124.4584,0.255,0.0345,0.1068,4.0061,2.5166,3.89,3.5361,1.0,90.35
10318.5,8.5,8.2984,2205.2537,3524.7549,1814.1798,111.0104,119.0104,0.2482,0.0287,0.0982,4.1945,2.5302,4.1018,3.8423,1.0,86.92
10319.0,8.5,8.1922,2205.333,3564.6997,1857.2727,99.4996,107.4996,0.2078,0.0309,0.0854,4.6812,2.5458,4.6138,4.4274,1.0,68.09
10319.5,8.5,8.2985,2205.4124,3697.6201,1952.7683,91.039,99.039,0.154,0.0319,0.0711,5.4141,2.5626,5.3362,5.1389,1.0,48.99
10320.0,8.5,8.2808,2205.4915,3923.1182,2119.4807,85.9857,93.9857,0.1199,0.0287,0.0598,5.9989,2.5772,5.859,5.5904,1.0,38.84
10320.5,8.5,8.2155,2205.5708,4155.0171,2333.4419,83.5389,91.5389,0.1166,0.0285,0.0582,6.0181,2.5791,5.9747,5.6995,1.0,37.06
10321.0,8.5,8.2034,2205.6501,4253.0688,2414.4163,82.4671,90.4671,0.1115,0.0327,0.0603,6.0876,2.5743,6.0583,5.811,1.0,34.51
10321.5,8.5,8.2057,2205.7295,4220.4727,2453.9363,82.6597,90.6597,0.1105,0.0331,0.0605,6.0558,2.5738,6.0171,5.7706,1.0,34.25
10322.0,8.5,8.2107,2205.8088,4247.3613,2466.6782,83.5813,91.5813,0.1113,0.0314,0.0595,6.0382,2.576,5.9818,5.7334,1.0,35.19
10322.5,8.5,8.2236,2205.8882,4208.8633,2488.0942,84.2142,92.2142,0.1139,0.0293,0.0585,6.0435,2.5783,5.9794,5.7308,1.0,36.51
10323.0,8.5,8.2207,2205.9675,4157.0176,2493.8635,87.8121,95.8121,0.1183,0.0257,0.0576,6.0573,2.5814,5.9849,5.7271,1.0,39.88
10323.5,8.5,8.224,2206.0457,4149.4961,2367.1636,91.6302,99.6302,0.122,0.0239,0.0582,6.0374,2.5818,5.9549,5.6865,1.0,42.85
10324.0,8.5,8.2305,2206.1233,4153.5674,2298.8228,93.6094,101.6094,0.1263,0.028,0.0631,5.9674,2.574,5.9019,5.6433,1.0,43.91
10324.5,8.5,8.2569,2206.2007,4187.2275,2335.6931,96.1058,104.1058,0.1239,0.0354,0.0695,5.8398,2.5622,5.8145,5.5603,1.0,42.61
10325.0,8.5,8.2575,2206.2781,4196.7573,2283.7979,99.1839,107.1839,0.124,0.0363,0.071,5.686,2.5574,5.6934,5.4375,1.0,43.43
10325.5,8.5,8.2714,2206.3557,4173.7358,2299.5164,102.2116,110.2116,0.1243,0.0336,0.0698,5.5898,2.5588,5.6127,5.4067,1.0,45.26
10326.0,8.5,8.2848,2206.4331,4141.6592,2302.6836,104.6568,112.6568,0.1284,0.0311,0.0695,5.5605,2.5606,5.5543,5.4129,1.0,48.04
10326.5,8.5,8.3093,2206.5107,4138.959,2316.5283,104.3629,112.3629,0.1242,0.027,0.0652,5.571,2.5676,5.4803,5.3516,1.0,47.74
10327.0,8.5,8.2819,2206.5881,4100.522,2336.9841,104.05,112.05,0.1179,0.0226,0.0601,5.5735,2.5752,5.4446,5.2139,1.0,46.87
10327.5,8.5,8.2603,2206.6658,4067.3025,2330.8027,108.6885,116.6885,0.12,0.0231,0.0623,5.3368,2.5694,5.2465,4.9302,1.0,48.99
10328.0,8.5,8.2776,2206.7432,4046.3577,2307.8284,114.4305,122.4305,0.1244,0.0241,0.0658,4.9591,2.5615,4.9362,4.7029,1.0,52.12
10328.5,8.5,8.2643,2206.8206,4007.3467,2241.8325,118.0269,126.0269,0.1278,0.0237,0.0674,4.7939,2.5582,4.7922,4.6184,1.0,54.64
10329.0,8.5,8.2736,2206.8982,3913.01,2173.1411,119.3567,127.3567,0.1379,0.0351,0.0791,4.8424,2.5377,4.8466,4.7661,1.0,55.11
10329.5,8.5,8.2811,2206.9756,3811.0911,2105.6355,119.2414,127.2414,0.1537,0.0531,0.0971,5.1644,2.5076,5.1491,5.1014,0.9276,54.91
10330.0,8.5,8.2909,2207.0532,3743.1841,2066.501,120.4456,128.4456,0.1612,0.0548,0.1006,5.4891,2.5034,5.3976,5.2523,0.8901,57.25
10330.5,8.5,8.2907,2207.1306,3725.1321,2088.0403,118.9075,126.9075,0.1613,0.046,0.0934,5.5738,2.52,5.4442,5.1863,0.997,59.34
10331.0,8.5,8.2853,2207.208,3777.7285,2132.1248,107.1639,115.1639,0.1544,0.0494,0.091,5.5911,2.5274,5.4633,5.1469,1.0,51.89
10331.5,8.5,8.3044,2207.2856,3789.1316,2143.1855,93.7757,101.7757,0.1552,0.0547,0.0909,5.4271,2.5278,5.3245,5.0005,1.0,45.19
10332.0,8.5,8.3119,2207.363,3790.5166,2128.7058,87.0678,95.0678,0.163,0.0515,0.0875,5.1904,2.5335,5.1085,4.8144,1.0,44.96
10332.5,8.5,8.2253,2207.4407,3835.0042,2125.0457,81.5492,89.5492,0.1714,0.0425,0.0799,5.5029,2.547,5.3384,5.0936,1.0,46.7
10333.0,8.5,8.1598,2207.5181,3926.6306,2168.4351,72.4896,80.4896,0.1656,0.0347,0.0691,6.1687,2.5635,5.8923,5.5642,1.0,43.06
10333.5,8.5,8.1185,2207.5955,4115.2485,2273.6243,64.5721,72.5721,0.147,0.032,0.0606,7.0583,2.5744,6.6408,5.8963,1.0,35.83
10334.0,8.5,8.0642,2207.6731,4242.6436,2398.6006,61.2023,69.2023,0.1333,0.0463,0.0691,8.0927,2.5566,7.6006,6.3456,1.0,28.53
10334.5,8.5,8.013,2207.7505,4316.8711,2478.0388,59.8722,67.8722,0.1134,0.0888,0.1021,9.195,2.4947,8.4895,6.4581,1.0,16.56
10335.0,8.5,7.9914,2207.8281,4162.7969,2469.1118,58.2196,66.2196,0.1015,0.1299,0.136,9.1935,2.4233,8.2388,5.8396,0.8816,7.62
10335.5,8.5,7.788,2207.9055,3845.2026,2357.644,56.1773,64.1773,0.1046,0.1556,0.1596,9.55,2.3728,8.457,5.8545,0.728,4.92
10336.0,8.5,7.7804,2207.9832,3809.9617,2276.4124,52.4477,60.4477,0.103,0.1655,0.1688,10.2804,2.3499,9.1914,6.4396,0.5627,4.06
10336.5,8.5,7.7958,2208.061,3765.3242,2249.6008,49.4711,57.4711,0.1057,0.1672,0.1699,12.7259,2.3517,11.5262,8.2842,0.4508,3.37
10337.0,8.5,7.7959,2208.1392,3645.7935,2249.2405,46.9831,54.9831,0.1065,0.1703,0.1725,18.9025,2.3473,17.2795,12.6447,0.3899,2.79
10337.5,8.5,7.7909,2208.2173,3718.47,2247.302,44.0918,52.0918,0.105,0.1911,0.1928,23.2953,2.296,19.6778,12.0403,0.2813,2.11
10338.0,8.5,7.7417,2208.2954,3663.8052,2237.6077,41.889,49.889,0.1055,0.2216,0.2229,32.3183,2.2213,29.5396,19.3787,0.2122,1.6
10338.5,8.5,7.7382,2208.3733,3548.6257,2226.6216,39.7138,47.7138,0.106,0.2395,0.2404,38.0545,2.1787,35.5095,21.361,0.1916,1.1
10339.0,8.5,7.7274,2208.4514,3512.1155,2158.4385,38.3261,46.3261,0.1061,0.2487,0.2493,37.848,2.157,35.0724,21.9676,0.1613,0.77
10339.5,8.5,7.722,2208.5295,3515.0806,2083.6724,36.6354,44.6354,0.103,0.259,0.2593,45.9833,2.1296,45.5,32.1194,0.128,0.38
10340.0,8.5,7.7154,2208.6077,3509.3696,2081.4424,35.5753,43.5753,0.0986,0.2711,0.2712,54.8447,2.0953,54.2862,36.6811,0.1077,0.13
10340.5,8.5,7.7226,2208.6858,3506.7859,2094.2854,37.2436,45.2436,0.0985,0.2844,0.2848,55.9465,2.0595,60.0551,41.8674,0.0771,0.52
10341.0,8.5,7.7248,2208.7639,3491.405,2053.9707,37.2932,45.2932,0.0985,0.2925,0.2929,63.3945,2.0389,77.6073,68.2753,0.0781,0.53
10341.5,8.5,7.7318,2208.842,3481.0496,2001.8928,35.8317,43.8317,0.0974,0.2945,0.2947,53.1411,2.0342,61.0772,56.3719,0.0979,0.19
